Date,OpenPrice,ClosePrice,High,Low
2008-09-23,4200.95,4139.82,4205.5,4114.49
2008-09-24,4162.54,4114.54,4169.17,4097.35
2008-09-25,4111.68,4226.81,4231.84,4111.27
2008-09-26,4160.36,4163.38,4201.51,4106.75
2008-09-29,4136.12,3953.48,4160.84,3953.48
2008-09-30,3881.48,4032.1,4043.33,3844.63
2008-10-01,4064.67,4054.54,4071.39,3998.49
2008-10-02,4059.38,3963.28,4112.24,3962.74
2008-10-03,3981.3,4080.75,4110.65,3934.03
2008-10-06,3896.96,3711.98,3911.49,3679.63
2008-10-07,3815.9,3732.22,3856.98,3689.26
2008-10-08,3638.26,3496.89,3759.36,3426.85
2008-10-09,3576.03,3442.7,3612.37,3389.7
2008-10-10,3217.47,3176.49,3280.04,3047.85
2008-10-13,3290.41,3531.5,3531.5,3290.41
2008-10-14,3606.88,3628.52,3766.88,3555.99
2008-10-15,3610.43,3381.07,3616.47,3346.77
2008-10-16,3303.99,3181,3354.39,3115.89
2008-10-17,3234.25,3329.92,3349.82,3179.38
2008-10-20,3406.54,3448.51,3448.51,3356.09
2008-10-21,3501.36,3475.4,3545.53,3436.45
2008-10-22,3375.34,3298.18,3418.3,3291.71
2008-10-23,3303.48,3310.87,3343.58,3182.03
2008-10-24,3150.53,3193.79,3193.79,2959.29
2008-10-27,3114.24,3067.35,3128.24,2976.4
2008-10-28,3149.88,3114.92,3176.11,2996.16
2008-10-29,3286.51,3402.57,3402.57,3269.06
2008-10-30,3477.68,3407.82,3489.35,3327.95
2008-10-31,3398.91,3487.07,3487.07,3319.35
2008-11-03,3516.84,3527.97,3527.97,3459.84
2008-11-04,3533.06,3691.09,3691.09,3519.09
2008-11-05,3675.36,3618.11,3675.36,3569.3
2008-11-06,3510.47,3387.25,3574.95,3377.68
2008-11-07,3401.68,3469.12,3509.92,3351.22
2008-11-10,3550.61,3505.75,3612.28,3489.72
2008-11-11,3447.02,3336.41,3460.13,3328.31
2008-11-12,3399.07,3233.96,3410.09,3207.9
2008-11-13,3192.13,3269.46,3293.98,3183.65
2008-11-14,3334.5,3291.47,3378.93,3269.56
2008-11-17,3271.44,3182.03,3309.62,3166.79
2008-11-18,3195.41,3217.4,3227.75,3103.54
2008-11-19,3215.01,3087.89,3215.51,3085.14
2008-11-20,2997.95,2980.42,3037.36,2909.34
2008-11-21,2996.27,2881.26,3041.11,2838.5
2008-11-24,2948.19,3172.11,3172.11,2931.49
2008-11-25,3142.07,3209.56,3274.71,3104.36
2008-11-26,3184.38,3169.85,3213.16,3095.06
2008-11-27,3216.85,3250.39,3254.76,3205.25
2008-11-28,3241.14,3262.68,3262.68,3177.3
2008-12-01,3263.48,3080.43,3272.09,3071.99
2008-12-02,3042.72,3152.9,3160.3,3011.8
2008-12-03,3147.35,3166.65,3183.5,3056.03
2008-12-04,3160.01,3161.16,3257.15,3109.16
2008-12-05,3120.88,2988.01,3128.43,2956.75
2008-12-08,3192.87,3247.48,3253.27,3154.03
2008-12-09,3218,3297.8,3342.84,3198.51
2008-12-10,3306.34,3320.31,3331.3,3261.56
2008-12-11,3310.58,3306.13,3342.72,3263.15
2008-12-12,3207.05,3213.6,3242.37,3114.77
2008-12-15,3266.31,3185.66,3269.11,3171.65
2008-12-16,3186.17,3251.66,3251.66,3176.7
2008-12-17,3289.7,3241.92,3305.02,3187.72
2008-12-18,3255.83,3234.15,3260.01,3196.91
2008-12-19,3195.7,3225.9,3248.92,3146.82
2008-12-22,3194.09,3151.36,3209.35,3151.36
2008-12-23,3154.77,3128.41,3188.42,3128.41
2008-12-24,3114.6,3116.21,3150.23,3094.69
2008-12-29,3133.24,3130.72,3169.25,3105.07
2008-12-30,3160.23,3217.13,3217.13,3151.03
2008-12-31,3241.87,3217.97,3264.5,3217.97
2009-01-02,3240.6,3349.69,3349.69,3219.55
2009-01-05,3380.59,3359.92,3382.85,3323.12
2009-01-06,3372.83,3396.22,3426.04,3339.29
2009-01-07,3382.03,3346.09,3403.33,3316.6
2009-01-08,3310.76,3324.33,3346.28,3269.8
2009-01-09,3337.01,3299.5,3368.3,3271.03
2009-01-12,3288.72,3246.12,3305.46,3236.47
2009-01-13,3234.52,3197.89,3234.52,3154.29
2009-01-14,3217.53,3052,3219.37,3018.06
2009-01-15,3056.02,2995.88,3071.55,2962.56
2009-01-16,3059.36,3016.75,3107.85,3009.5
2009-01-19,3061.36,2989.69,3083.39,2949.64
2009-01-20,2984,2925.28,3031.55,2912.53
2009-01-21,2896.24,2905.57,2947.65,2841.87
2009-01-22,2943.81,2869.62,2981.1,2864.74
2009-01-23,2868.44,2849.14,2885.62,2770.09
2009-01-26,2834.54,2955.37,2968.11,2834.54
2009-01-27,2965.37,2954.53,2970.95,2907.64
2009-01-28,2992.21,3076.01,3085.69,2989.68
2009-01-29,3064.14,3009.75,3064.14,2986.01
2009-01-30,3000.62,2973.92,3028.09,2949.39
2009-02-02,2940.63,2930.05,2940.63,2867.68
2009-02-03,2951.32,2982.39,2989.17,2899.22
2009-02-04,3007.95,3068.99,3097.73,2988.45
2009-02-05,3012.3,3066.29,3069.11,2976.59
2009-02-06,3086.01,3122.79,3146.69,3056.92
2009-02-09,3111.68,3134.87,3146.13,3089.77
2009-02-10,3102.5,3020.75,3124.05,3020.75
2009-02-11,2999.02,3027.72,3034.01,2986.21
2009-02-12,3012.06,2964.34,3012.06,2932.41
2009-02-13,3008.59,2997.86,3044.73,2986.28
2009-02-16,2974.47,2962.22,2994.41,2960.77
2009-02-17,2932.29,2875.23,2935.79,2854.76
2009-02-18,2895.83,2874.07,2898.34,2825.48
2009-02-19,2894.03,2872.6,2913.1,2861.15
2009-02-20,2828.95,2750.55,2830.33,2750.55
2009-02-23,2795.11,2727.87,2810.91,2719.3
2009-02-24,2708,2708.05,2733.87,2669.5
2009-02-25,2745.46,2696.92,2760.12,2662.73
2009-02-26,2738.34,2744.84,2769.57,2694.77
2009-02-27,2705.44,2702.48,2714.51,2644.19
2009-03-02,2636.75,2581.46,2639.21,2581.46
2009-03-03,2597.03,2554.55,2616.76,2552.31
2009-03-04,2593.16,2675.68,2675.68,2575.4
2009-03-05,2662.34,2569.63,2664.19,2569.63
2009-03-06,2566.19,2534.45,2597.75,2521.46
2009-03-09,2546.26,2519.29,2552.99,2465.46
2009-03-10,2520.22,2663.68,2673.03,2510.24
2009-03-11,2653.55,2674.2,2734.7,2617.44
2009-03-12,2636.94,2694.25,2697.43,2594.73
2009-03-13,2742.83,2705.63,2771.72,2694.59
2009-03-16,2753,2791.66,2791.66,2747.29
2009-03-17,2761.96,2767.28,2782.17,2722.19
2009-03-18,2792.99,2760.34,2813.93,2720.44
2009-03-19,2783.45,2776.99,2833.21,2760.67
2009-03-20,2757.84,2791.14,2798.04,2724.56
2009-03-23,2827.61,2869.57,2873.99,2801.94
2009-03-24,2913.75,2874.39,2916.67,2840.96
2009-03-25,2855.9,2893.45,2918.23,2844.8
2009-03-26,2900.02,2892.07,2906.48,2856.89
2009-03-27,2894.11,2840.62,2902,2823.99
2009-03-30,2791.47,2719.34,2794.78,2719.34
2009-03-31,2734.69,2807.34,2807.96,2734.69
2009-04-01,2791.78,2839.61,2841.38,2741.27
2009-04-02,2900.34,2992.06,3000.98,2896.67
2009-04-03,2972.36,2958.74,3019.02,2947.99
2009-04-06,2986.09,2929.75,3018.36,2905.12
2009-04-07,2936.31,2902.31,2950.36,2876.02
2009-04-08,2868.02,2921.06,2936.82,2847.96
2009-04-09,2943.83,2974.18,2990.63,2923.41
2009-04-14,2994.58,3000.22,3028.36,2960.82
2009-04-15,2969.72,2985.74,3003,2956.45
2009-04-16,3010.78,3038.18,3054.14,2977.83
2009-04-17,3049.8,3091.96,3102.04,3029.61
2009-04-20,3080.4,2969.4,3082.56,2958.53
2009-04-21,2965.68,2973.94,3003.34,2898.52
2009-04-22,2972.52,3025.24,3026.33,2935.18
2009-04-23,2995.32,3008.62,3056.64,2983.99
2009-04-24,3016.95,3102.85,3102.85,3016.95
2009-04-27,3045.7,3102.43,3109.51,3040.45
2009-04-28,3048.64,3051.02,3085.44,3016.06
2009-04-29,3068.87,3116.94,3125.17,3062.89
2009-04-30,3144.28,3159.85,3194.25,3141.36
2009-05-04,3169.92,3237.97,3241.34,3168.25
2009-05-05,3242.83,3225,3260.62,3209.87
2009-05-06,3205.73,3283.51,3308.64,3205.73
2009-05-07,3319.32,3251.52,3355.95,3244.27
2009-05-08,3286.16,3312.59,3345.46,3279.16
2009-05-11,3312.59,3248.67,3312.65,3224.54
2009-05-12,3218.58,3231.1,3270.61,3209.47
2009-05-13,3240.44,3152.9,3254.83,3152.53
2009-05-14,3140.07,3156.29,3167.13,3118.06
2009-05-15,3185.65,3169.05,3190.74,3134.9
2009-05-18,3135.26,3245.39,3245.39,3115.27
2009-05-19,3261.38,3274.96,3294.69,3246.08
2009-05-20,3262.09,3303.37,3320.33,3258.58
2009-05-21,3260.23,3217.41,3266.47,3208.81
2009-05-22,3233.45,3227.97,3260.63,3199.8
2009-05-25,3235.06,3236.16,3249.01,3168.22
2009-05-26,3223.24,3270.09,3277.23,3170.56
2009-05-27,3282.79,3294.86,3301.77,3267.1
2009-05-28,3245.04,3263.7,3293.61,3231.61
2009-05-29,3295.23,3277.65,3317.58,3267.89
2009-06-01,3335.81,3379.49,3384.08,3331.61
2009-06-02,3346.05,3378.04,3399.59,3342.28
2009-06-03,3387.88,3309.65,3387.88,3288.99
2009-06-04,3317.2,3312.03,3351.64,3308.49
2009-06-05,3340.17,3339.05,3389.81,3318.03
2009-06-08,3327.59,3289.66,3330.85,3275.7
2009-06-09,3306.68,3296.73,3332.35,3284.14
2009-06-10,3325.9,3315.27,3370.87,3303.04
2009-06-11,3300.92,3334.94,3343.06,3294.34
2009-06-12,3328.35,3326.14,3340.5,3310.52
2009-06-15,3307.23,3219.58,3308.57,3213.32
2009-06-16,3226.76,3213.95,3247.76,3209.81
2009-06-17,3200.71,3161.14,3211.12,3136.91
2009-06-18,3168.96,3194.06,3207.08,3139.41
2009-06-19,3196.83,3221.27,3243.96,3183.86
2009-06-22,3224.19,3123.25,3224.42,3123.1
2009-06-23,3097.45,3116.82,3143.53,3097.39
2009-06-24,3134.06,3184.76,3196.97,3104.84
2009-06-25,3180.82,3163.1,3186.24,3110.35
2009-06-26,3182.95,3129.73,3204.01,3112.62
2009-06-29,3126.85,3193.68,3205.36,3120.96
2009-06-30,3207.35,3140.44,3207.97,3124.72
2009-07-01,3162.55,3217,3233.6,3161.83
2009-07-02,3200.16,3116.41,3200.75,3116.41
2009-07-03,3126.94,3119.51,3132.73,3092.18
2009-07-06,3089.3,3082.16,3103.22,3059.06
2009-07-07,3096.34,3048.57,3112.95,3044.71
2009-07-08,3035.67,3009.71,3048.84,3000.28
